T2_ET_GLCM_Bins-16_Radius-1_Contrast,pyarrow.lib.DoubleScalar,1.725400274
T2_ET_GLCM_Bins-16_Radius-1_ClusterShade,pyarrow.lib.DoubleScalar,-9.82815898
T2_ET_GLCM_Bins-16_Radius-1_ClusterProminence,pyarrow.lib.DoubleScalar,299.8419076
T2_ET_GLCM_Bins-16_Radius-1_AutoCorrelation,pyarrow.lib.DoubleScalar,12370.64701
T2_ET_Morphologic_Roundness,pyarrow.lib.DoubleScalar,0.6207006313
T2_ET_Morphologic_PixelsOnBorder,pyarrow.lib.Int64Scalar,0
T2_ET_Morphologic_PhysicalSize,pyarrow.lib.Int64Scalar,1279
T2_ET_Morphologic_PerimeterOnBorderRatio,pyarrow.lib.Int64Scalar,0
T2_ET_Morphologic_PerimeterOnBorder,pyarrow.lib.Int64Scalar,0
T2_ET_Morphologic_Perimeter,pyarrow.lib.DoubleScalar,918.0132869
T2_ET_Morphologic_OrientedBoundingBoxSize_Axis-2,pyarrow.lib.Int64Scalar,0
T2_ET_Morphologic_OrientedBoundingBoxSize_Axis-1,pyarrow.lib.Int64Scalar,0
T2_ET_Morphologic_OrientedBoundingBoxSize_Axis-0,pyarrow.lib.Int64Scalar,0
T2_ET_Morphologic_NumberOfPixels,pyarrow.lib.Int64Scalar,1279
T2_ET_Morphologic_LargestComponentSize,pyarrow.lib.Int64Scalar,1279
T2_ET_Morphologic_Flatness,pyarrow.lib.DoubleScalar,1.485089095
T2_ET_Morphologic_EquivalentSphericalRadius,pyarrow.lib.DoubleScalar,6.733806694
T2_ET_Morphologic_EquivalentSphericalPerimeter,pyarrow.lib.DoubleScalar,569.8114267
T2_ET_Morphologic_Elongation,pyarrow.lib.DoubleScalar,1.585097672
T2_ET_Morphologic_EllipseDiameter_Axis-2,pyarrow.lib.DoubleScalar,20.88873606
T2_ET_Morphologic_EllipseDiameter_Axis-1,pyarrow.lib.DoubleScalar,13.17820121
T2_ET_Morphologic_EllipseDiameter_Axis-0,pyarrow.lib.DoubleScalar,8.873677182
T2_ET_Morphologic_Eccentricity,pyarrow.lib.DoubleScalar,0.8555697544
T2_ET_Volumetric_Volume,pyarrow.lib.Int64Scalar,1279
T2_ET_Volumetric_Pixels,pyarrow.lib.Int64Scalar,1279
T2_ET_Histogram_Bins-16_Bins-16_Variance,pyarrow.lib.DoubleScalar,2.657459307
T2_ET_Histogram_Bins-16_Bins-16_Uniformity,pyarrow.lib.DoubleScalar,0.1993940731
T2_ET_Histogram_Bins-16_Bins-16_TwentyFifthPercentile,pyarrow.lib.Int64Scalar,9
T2_ET_Histogram_Bins-16_Bins-16_TenthPercentile,pyarrow.lib.Int64Scalar,8
T2_ET_Histogram_Bins-16_Bins-16_Sum,pyarrow.lib.Int64Scalar,13149
T2_ET_Histogram_Bins-16_Bins-16_StandardDeviation,pyarrow.lib.DoubleScalar,1.630171558
T2_ET_Histogram_Bins-16_Bins-16_Skewness,pyarrow.lib.DoubleScalar,-0.4813641115
T2_ET_Histogram_Bins-16_Bins-16_SeventyFifthPercentile,pyarrow.lib.Int64Scalar,11
T2_ET_Histogram_Bins-16_Bins-16_RootMeanSquare,pyarrow.lib.DoubleScalar,10.40903108
T2_ET_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,pyarrow.lib.DoubleScalar,0.8709494113
T2_ET_Histogram_Bins-16_Bins-16_Range,pyarrow.lib.Int64Scalar,15
T2_ET_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.1
T2_ET_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,pyarrow.lib.DoubleScalar,130.8474576
T2_ET_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,pyarrow.lib.DoubleScalar,127.9763738
T2_ET_Histogram_Bins-16_Bins-16_NinetiethPercentile,pyarrow.lib.Int64Scalar,12
T2_ET_Histogram_Bins-16_Bins-16_Mode,pyarrow.lib.Int64Scalar,10
T2_ET_Histogram_Bins-16_Bins-16_Minimum,pyarrow.lib.Int64Scalar,0
T2_ET_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.2806880375
T2_ET_Histogram_Bins-16_Bins-16_Median,pyarrow.lib.Int64Scalar,10
T2_ET_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,-9.944265027e-15
T2_ET_Histogram_Bins-16_Bins-16_Mean,pyarrow.lib.DoubleScalar,10.28068804
T2_ET_Histogram_Bins-16_Bins-16_Maximum,pyarrow.lib.Int64Scalar,15
T2_ET_Histogram_Bins-16_Bins-16_Kurtosis,pyarrow.lib.DoubleScalar,5.557998453
T2_ET_Histogram_Bins-16_Bins-16_InterQuartileRange,pyarrow.lib.Int64Scalar,2
T2_ET_Histogram_Bins-16_Bins-16_FifthPercentileMean,pyarrow.lib.DoubleScalar,91.32692308
T2_ET_Histogram_Bins-16_Bins-16_FifthPercentile,pyarrow.lib.DoubleScalar,98.74902904
T2_ET_Histogram_Bins-16_Bins-16_Entropy,pyarrow.lib.DoubleScalar,2.678021455
T2_ET_Histogram_Bins-16_Bins-16_Energy,pyarrow.lib.Int64Scalar,138577
T2_ET_Histogram_Bins-16_Bins-16_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.158566387
T2_ET_Histogram_Bins-16_Bins-16_Bin-9_Probability,pyarrow.lib.DoubleScalar,0.146207975
T2_ET_Histogram_Bins-16_Bins-16_Bin-9_Frequency,pyarrow.lib.Int64Scalar,187
T2_ET_Histogram_Bins-16_Bins-16_Bin-8_Probability,pyarrow.lib.DoubleScalar,0.06958561376
T2_ET_Histogram_Bins-16_Bins-16_Bin-8_Frequency,pyarrow.lib.Int64Scalar,89
T2_ET_Histogram_Bins-16_Bins-16_Bin-7_Probability,pyarrow.lib.DoubleScalar,0.02267396403
T2_ET_Histogram_Bins-16_Bins-16_Bin-7_Frequency,pyarrow.lib.Int64Scalar,29
T2_ET_Histogram_Bins-16_Bins-16_Bin-6_Probability,pyarrow.lib.DoubleScalar,0.01016419077
T2_ET_Histogram_Bins-16_Bins-16_Bin-6_Frequency,pyarrow.lib.Int64Scalar,13
T2_ET_Histogram_Bins-16_Bins-16_Bin-5_Probability,pyarrow.lib.DoubleScalar,0.004691164973
T2_ET_Histogram_Bins-16_Bins-16_Bin-5_Frequency,pyarrow.lib.Int64Scalar,6
T2_ET_Histogram_Bins-16_Bins-16_Bin-4_Probability,pyarrow.lib.DoubleScalar,0.0007818608288
T2_ET_Histogram_Bins-16_Bins-16_Bin-4_Frequency,pyarrow.lib.Int64Scalar,1
T2_ET_Histogram_Bins-16_Bins-16_Bin-3_Probability,pyarrow.lib.DoubleScalar,0.0
T2_ET_Histogram_Bins-16_Bins-16_Bin-3_Frequency,pyarrow.lib.Int64Scalar,0
T2_ET_Histogram_Bins-16_Bins-16_Bin-2_Probability,pyarrow.lib.DoubleScalar,0.001563721658
T2_ET_Histogram_Bins-16_Bins-16_Bin-2_Frequency,pyarrow.lib.Int64Scalar,2
T2_ET_Histogram_Bins-16_Bins-16_Bin-1_Probability,pyarrow.lib.DoubleScalar,0.0
T2_ET_Histogram_Bins-16_Bins-16_Bin-1_Frequency,pyarrow.lib.Int64Scalar,0
T2_ET_Histogram_Bins-16_Bins-16_Bin-15_Probability,pyarrow.lib.DoubleScalar,0.003909304144
T2_ET_Histogram_Bins-16_Bins-16_Bin-15_Frequency,pyarrow.lib.Int64Scalar,5
T2_ET_Histogram_Bins-16_Bins-16_Bin-14_Probability,pyarrow.lib.DoubleScalar,0.01876465989
T2_ET_Histogram_Bins-16_Bins-16_Bin-14_Frequency,pyarrow.lib.Int64Scalar,24
T2_ET_Histogram_Bins-16_Bins-16_Bin-13_Probability,pyarrow.lib.DoubleScalar,0.06333072713
T2_ET_Histogram_Bins-16_Bins-16_Bin-13_Frequency,pyarrow.lib.Int64Scalar,81
T2_ET_Histogram_Bins-16_Bins-16_Bin-12_Probability,pyarrow.lib.DoubleScalar,0.1063330727
T2_ET_Histogram_Bins-16_Bins-16_Bin-12_Frequency,pyarrow.lib.Int64Scalar,136
T2_ET_Histogram_Bins-16_Bins-16_Bin-11_Probability,pyarrow.lib.DoubleScalar,0.2259577795
T2_ET_Histogram_Bins-16_Bins-16_Bin-11_Frequency,pyarrow.lib.Int64Scalar,289
T2_ET_Histogram_Bins-16_Bins-16_Bin-10_Probability,pyarrow.lib.DoubleScalar,0.3252541048
T2_ET_Histogram_Bins-16_Bins-16_Bin-10_Frequency,pyarrow.lib.Int64Scalar,416
T2_ET_Histogram_Bins-16_Bins-16_Bin-0_Probability,pyarrow.lib.DoubleScalar,0.0007818608288
T2_ET_Histogram_Bins-16_Bins-16_Bin-0_Frequency,pyarrow.lib.Int64Scalar,1
T2_ET_Intensity_Variance,pyarrow.lib.DoubleScalar,72.99098841
T2_ET_Intensity_TenthPercentile,pyarrow.lib.Int64Scalar,103
T2_ET_Intensity_Sum,pyarrow.lib.Int64Scalar,144611
T2_ET_Intensity_StandardDeviation,pyarrow.lib.DoubleScalar,8.543476366
T2_ET_Intensity_Skewness,pyarrow.lib.DoubleScalar,-0.5606353582
T2_ET_Intensity_RootMeanSquare,pyarrow.lib.DoubleScalar,113.3877466
T2_ET_Intensity_Range,pyarrow.lib.Int64Scalar,86
T2_ET_Intensity_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.04424778761
T2_ET_Intensity_NinetiethPercentile,pyarrow.lib.Int64Scalar,124
T2_ET_Intensity_Mode,pyarrow.lib.Int64Scalar,112
T2_ET_Intensity_Minimum,pyarrow.lib.Int64Scalar,55
T2_ET_Intensity_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.06567630962
T2_ET_Intensity_Median,pyarrow.lib.DoubleScalar,113.0
T2_ET_Intensity_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,5.768784807e-14
T2_ET_Intensity_Mean,pyarrow.lib.DoubleScalar,113.0656763
T2_ET_Intensity_Maximum,pyarrow.lib.Int64Scalar,141
T2_ET_Intensity_Kurtosis,pyarrow.lib.DoubleScalar,5.927335011
T2_ET_Intensity_InterQuartileRange,pyarrow.lib.Int64Scalar,10
T2_ET_Intensity_Energy,pyarrow.lib.Int64Scalar,16443823
T2_ET_Intensity_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.07556206839
T2_ED_LBP_Radius-1_Bins-16_LBP,pyarrow.lib.DoubleScalar,175413.2903
T2_ED_NGTDM_Strength,pyarrow.lib.DoubleScalar,0.003740716134
T2_ED_NGTDM_Contrast,pyarrow.lib.DoubleScalar,0.2599621352
T2_ED_NGTDM_Complexity,pyarrow.lib.DoubleScalar,876.6455193
T2_ED_NGTDM_Coarsness,pyarrow.lib.DoubleScalar,3.398730565e-05
T2_ED_NGTDM_Busyness,pyarrow.lib.DoubleScalar,184.2465905
T2_ED_GLSZM_Bins-16_Radius-1_ZoneSizeVariance,pyarrow.lib.DoubleScalar,133190.9237
T2_ED_GLSZM_Bins-16_Radius-1_ZoneSizeNoneUniformityNormalized,pyarrow.lib.DoubleScalar,0.3022008954
T2_ED_GLSZM_Bins-16_Radius-1_ZoneSizeNonUniformity,pyarrow.lib.DoubleScalar,154.4246575
T2_ED_GLSZM_Bins-16_Radius-1_ZoneSizeMean,pyarrow.lib.DoubleScalar,42.22113503
T2_ED_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,pyarrow.lib.DoubleScalar,5.675501398
T2_ED_GLSZM_Bins-16_Radius-1_ZonePercentage,pyarrow.lib.DoubleScalar,0.02368482039
T2_ED_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.01584800123
T2_ED_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,38.67890412
T2_ED_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,pyarrow.lib.DoubleScalar,0.5675287885
T2_ED_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.02600674767
T2_ED_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,1980.109882
T2_ED_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,9868772.088
T2_ED_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,pyarrow.lib.DoubleScalar,134973.5479
T2_ED_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,69.01565558
T2_ED_GLSZM_Bins-16_Radius-1_GreyLevelVariance,pyarrow.lib.DoubleScalar,8.261105005
T2_ED_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,pyarrow.lib.DoubleScalar,0.1131084823
T2_ED_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,pyarrow.lib.DoubleScalar,57.79843444
T2_ED_GLSZM_Bins-16_Radius-1_GreyLevelMean,pyarrow.lib.DoubleScalar,7.794520548
T2_ED_GLRLM_Bins-16_Radius-1_ShortRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.01590566188
T2_ED_GLRLM_Bins-16_Radius-1_ShortRunHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,74.72900085
T2_ED_GLRLM_Bins-16_Radius-1_ShortRunEmphasis,pyarrow.lib.DoubleScalar,0.9807177884
T2_ED_GLRLM_Bins-16_Radius-1_RunLengthNonuniformity,pyarrow.lib.DoubleScalar,356538.5355
T2_ED_GLRLM_Bins-16_Radius-1_LowGreyLevelRunEmphasis,pyarrow.lib.DoubleScalar,0.01620974964
T2_ED_GLRLM_Bins-16_Radius-1_LongRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.01754407046
T2_ED_GLRLM_Bins-16_Radius-1_LongRunHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,82.24584833
T2_ED_GLRLM_Bins-16_Radius-1_LongRunEmphasis,pyarrow.lib.DoubleScalar,1.084878049
T2_ED_GLRLM_Bins-16_Radius-1_HighGreyLevelRunEmphasis,pyarrow.lib.DoubleScalar,76.12100227
T2_ED_GLRLM_Bins-16_Radius-1_GreyLevelNonuniformity,pyarrow.lib.DoubleScalar,57325.94059
T2_ED_GLCM_Bins-16_Radius-1_Homogeneity,pyarrow.lib.DoubleScalar,0.6328890506
T2_ED_GLCM_Bins-16_Radius-1_Entropy,pyarrow.lib.DoubleScalar,4.975442128
T2_ED_GLCM_Bins-16_Radius-1_Energy,pyarrow.lib.DoubleScalar,0.04714072175
T2_ED_GLCM_Bins-16_Radius-1_Correlation,pyarrow.lib.DoubleScalar,0.2542238108
T2_ED_GLCM_Bins-16_Radius-1_Contrast,pyarrow.lib.DoubleScalar,1.412753769
T2_ED_GLCM_Bins-16_Radius-1_ClusterShade,pyarrow.lib.DoubleScalar,9.734993116
T2_ED_GLCM_Bins-16_Radius-1_ClusterProminence,pyarrow.lib.DoubleScalar,354.1670384
T2_ED_GLCM_Bins-16_Radius-1_AutoCorrelation,pyarrow.lib.DoubleScalar,9173.029442
T2_ED_Morphologic_Roundness,pyarrow.lib.DoubleScalar,0.5729691993
T2_ED_Morphologic_PixelsOnBorder,pyarrow.lib.Int64Scalar,0
T2_ED_Morphologic_PhysicalSize,pyarrow.lib.Int64Scalar,21565
T2_ED_Morphologic_PerimeterOnBorderRatio,pyarrow.lib.DoubleScalar,0.0
T2_ED_Morphologic_PerimeterOnBorder,pyarrow.lib.Int64Scalar,0
T2_ED_Morphologic_Perimeter,pyarrow.lib.DoubleScalar,6539.117727
T2_ED_Morphologic_OrientedBoundingBoxSize_Axis-2,pyarrow.lib.Int64Scalar,0
T2_ED_Morphologic_OrientedBoundingBoxSize_Axis-1,pyarrow.lib.Int64Scalar,0
T2_ED_Morphologic_OrientedBoundingBoxSize_Axis-0,pyarrow.lib.Int64Scalar,0
T2_ED_Morphologic_NumberOfPixels,pyarrow.lib.Int64Scalar,21565
T2_ED_Morphologic_LargestComponentSize,pyarrow.lib.Int64Scalar,21565
T2_ED_Morphologic_Flatness,pyarrow.lib.DoubleScalar,1.298829985
T2_ED_Morphologic_EquivalentSphericalRadius,pyarrow.lib.DoubleScalar,17.267135
T2_ED_Morphologic_EquivalentSphericalPerimeter,pyarrow.lib.DoubleScalar,3746.713048
T2_ED_Morphologic_Elongation,pyarrow.lib.DoubleScalar,1.132906132
T2_ED_Morphologic_EllipseDiameter_Axis-2,pyarrow.lib.DoubleScalar,40.94777742
T2_ED_Morphologic_EllipseDiameter_Axis-1,pyarrow.lib.DoubleScalar,36.14401604
T2_ED_Morphologic_EllipseDiameter_Axis-0,pyarrow.lib.DoubleScalar,27.8281349
T2_ED_Morphologic_Eccentricity,pyarrow.lib.DoubleScalar,0.6325553549
T2_ED_Volumetric_Volume,pyarrow.lib.Int64Scalar,21575
T2_ED_Volumetric_Pixels,pyarrow.lib.Int64Scalar,21575
T2_ED_Histogram_Bins-16_Bins-16_Variance,pyarrow.lib.DoubleScalar,3.192617834
T2_ED_Histogram_Bins-16_Bins-16_Uniformity,pyarrow.lib.DoubleScalar,0.1615352626
T2_ED_Histogram_Bins-16_Bins-16_TwentyFifthPercentile,pyarrow.lib.Int64Scalar,6
T2_ED_Histogram_Bins-16_Bins-16_TenthPercentile,pyarrow.lib.Int64Scalar,5
T2_ED_Histogram_Bins-16_Bins-16_Sum,pyarrow.lib.Int64Scalar,162894
T2_ED_Histogram_Bins-16_Bins-16_StandardDeviation,pyarrow.lib.DoubleScalar,1.786789812
T2_ED_Histogram_Bins-16_Bins-16_Skewness,pyarrow.lib.DoubleScalar,0.2604150999
T2_ED_Histogram_Bins-16_Bins-16_SeventyFifthPercentile,pyarrow.lib.Int64Scalar,9
T2_ED_Histogram_Bins-16_Bins-16_RootMeanSquare,pyarrow.lib.DoubleScalar,7.758665772
T2_ED_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,pyarrow.lib.DoubleScalar,1.171818748
T2_ED_Histogram_Bins-16_Bins-16_Range,pyarrow.lib.Int64Scalar,15
T2_ED_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.2
T2_ED_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,pyarrow.lib.DoubleScalar,146.953047
T2_ED_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,pyarrow.lib.DoubleScalar,139.5440811
T2_ED_Histogram_Bins-16_Bins-16_NinetiethPercentile,pyarrow.lib.Int64Scalar,10
T2_ED_Histogram_Bins-16_Bins-16_Mode,pyarrow.lib.Int64Scalar,7
T2_ED_Histogram_Bins-16_Bins-16_Minimum,pyarrow.lib.Int64Scalar,0
T2_ED_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.5501274623
T2_ED_Histogram_Bins-16_Bins-16_Median,pyarrow.lib.Int64Scalar,7
T2_ED_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,3.819566525e-13
T2_ED_Histogram_Bins-16_Bins-16_Mean,pyarrow.lib.DoubleScalar,7.550127462
T2_ED_Histogram_Bins-16_Bins-16_Maximum,pyarrow.lib.Int64Scalar,15
T2_ED_Histogram_Bins-16_Bins-16_Kurtosis,pyarrow.lib.DoubleScalar,3.162170303
T2_ED_Histogram_Bins-16_Bins-16_InterQuartileRange,pyarrow.lib.Int64Scalar,3
T2_ED_Histogram_Bins-16_Bins-16_FifthPercentileMean,pyarrow.lib.DoubleScalar,79.69877049
T2_ED_Histogram_Bins-16_Bins-16_FifthPercentile,pyarrow.lib.DoubleScalar,84.75755992
T2_ED_Histogram_Bins-16_Bins-16_Entropy,pyarrow.lib.DoubleScalar,2.872317307
T2_ED_Histogram_Bins-16_Bins-16_Energy,pyarrow.lib.Int64Scalar,1298748
T2_ED_Histogram_Bins-16_Bins-16_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.236656907
T2_ED_Histogram_Bins-16_Bins-16_Bin-9_Probability,pyarrow.lib.DoubleScalar,0.1346465817
T2_ED_Histogram_Bins-16_Bins-16_Bin-9_Frequency,pyarrow.lib.Int64Scalar,2905
T2_ED_Histogram_Bins-16_Bins-16_Bin-8_Probability,pyarrow.lib.DoubleScalar,0.2239165701
T2_ED_Histogram_Bins-16_Bins-16_Bin-8_Frequency,pyarrow.lib.Int64Scalar,4831
T2_ED_Histogram_Bins-16_Bins-16_Bin-7_Probability,pyarrow.lib.DoubleScalar,0.2321205098
T2_ED_Histogram_Bins-16_Bins-16_Bin-7_Frequency,pyarrow.lib.Int64Scalar,5008
T2_ED_Histogram_Bins-16_Bins-16_Bin-6_Probability,pyarrow.lib.DoubleScalar,0.1542062572
T2_ED_Histogram_Bins-16_Bins-16_Bin-6_Frequency,pyarrow.lib.Int64Scalar,3327
T2_ED_Histogram_Bins-16_Bins-16_Bin-5_Probability,pyarrow.lib.DoubleScalar,0.08180764774
T2_ED_Histogram_Bins-16_Bins-16_Bin-5_Frequency,pyarrow.lib.Int64Scalar,1765
T2_ED_Histogram_Bins-16_Bins-16_Bin-4_Probability,pyarrow.lib.DoubleScalar,0.0323986095
T2_ED_Histogram_Bins-16_Bins-16_Bin-4_Frequency,pyarrow.lib.Int64Scalar,699
T2_ED_Histogram_Bins-16_Bins-16_Bin-3_Probability,pyarrow.lib.DoubleScalar,0.004403244496
T2_ED_Histogram_Bins-16_Bins-16_Bin-3_Frequency,pyarrow.lib.Int64Scalar,95
T2_ED_Histogram_Bins-16_Bins-16_Bin-2_Probability,pyarrow.lib.DoubleScalar,0.0003707995365
T2_ED_Histogram_Bins-16_Bins-16_Bin-2_Frequency,pyarrow.lib.Int64Scalar,8
T2_ED_Histogram_Bins-16_Bins-16_Bin-1_Probability,pyarrow.lib.DoubleScalar,0.0
T2_ED_Histogram_Bins-16_Bins-16_Bin-1_Frequency,pyarrow.lib.Int64Scalar,0
T2_ED_Histogram_Bins-16_Bins-16_Bin-15_Probability,pyarrow.lib.DoubleScalar,0.0002317497103
T2_ED_Histogram_Bins-16_Bins-16_Bin-15_Frequency,pyarrow.lib.Int64Scalar,5
T2_ED_Histogram_Bins-16_Bins-16_Bin-14_Probability,pyarrow.lib.DoubleScalar,0.001158748552
T2_ED_Histogram_Bins-16_Bins-16_Bin-14_Frequency,pyarrow.lib.Int64Scalar,25
T2_ED_Histogram_Bins-16_Bins-16_Bin-13_Probability,pyarrow.lib.DoubleScalar,0.003429895713
T2_ED_Histogram_Bins-16_Bins-16_Bin-13_Frequency,pyarrow.lib.Int64Scalar,74
T2_ED_Histogram_Bins-16_Bins-16_Bin-12_Probability,pyarrow.lib.DoubleScalar,0.01469293163
T2_ED_Histogram_Bins-16_Bins-16_Bin-12_Frequency,pyarrow.lib.Int64Scalar,317
T2_ED_Histogram_Bins-16_Bins-16_Bin-11_Probability,pyarrow.lib.DoubleScalar,0.03800695249
T2_ED_Histogram_Bins-16_Bins-16_Bin-11_Frequency,pyarrow.lib.Int64Scalar,820
T2_ED_Histogram_Bins-16_Bins-16_Bin-10_Probability,pyarrow.lib.DoubleScalar,0.0785631518
T2_ED_Histogram_Bins-16_Bins-16_Bin-10_Frequency,pyarrow.lib.Int64Scalar,1695
T2_ED_Histogram_Bins-16_Bins-16_Bin-0_Probability,pyarrow.lib.DoubleScalar,4.634994206e-05
T2_ED_Histogram_Bins-16_Bins-16_Bin-0_Frequency,pyarrow.lib.Int64Scalar,1
T2_ED_Intensity_Variance,pyarrow.lib.DoubleScalar,251.8989363
T2_ED_Intensity_TenthPercentile,pyarrow.lib.Int64Scalar,91
T2_ED_Intensity_Sum,pyarrow.lib.Int64Scalar,2393550
T2_ED_Intensity_StandardDeviation,pyarrow.lib.DoubleScalar,15.87132434
T2_ED_Intensity_Skewness,pyarrow.lib.DoubleScalar,0.2680712704
T2_ED_Intensity_RootMeanSquare,pyarrow.lib.DoubleScalar,112.0703859
T2_ED_Intensity_Range,pyarrow.lib.Int64Scalar,145
T2_ED_Intensity_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.09502262443
T2_ED_Intensity_NinetiethPercentile,pyarrow.lib.Int64Scalar,132
T2_ED_Intensity_Mode,pyarrow.lib.Int64Scalar,110
T2_ED_Intensity_Minimum,pyarrow.lib.Int64Scalar,38
T2_ED_Intensity_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.9409038239
T2_ED_Intensity_Median,pyarrow.lib.Int64Scalar,110
T2_ED_Intensity_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,1.30738546e-13
T2_ED_Intensity_Mean,pyarrow.lib.DoubleScalar,110.9409038
T2_ED_Intensity_Maximum,pyarrow.lib.Int64Scalar,183
T2_ED_Intensity_Kurtosis,pyarrow.lib.DoubleScalar,3.173920095
T2_ED_Intensity_InterQuartileRange,pyarrow.lib.Int64Scalar,21
T2_ED_Intensity_Energy,pyarrow.lib.Int64Scalar,270977068
T2_ED_Intensity_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.1430610694
T1_NC_LBP_Radius-1_Bins-16_LBP,pyarrow.lib.DoubleScalar,3609.586209
T1_NC_NGTDM_Strength,pyarrow.lib.DoubleScalar,0.3594058805
T1_NC_NGTDM_Contrast,pyarrow.lib.DoubleScalar,0.4321293179
T1_NC_NGTDM_Complexity,pyarrow.lib.DoubleScalar,845.5490849
T1_NC_NGTDM_Coarsness,pyarrow.lib.DoubleScalar,0.003107892625
T1_NC_NGTDM_Busyness,pyarrow.lib.DoubleScalar,2.258959299
T1_NC_GLSZM_Bins-16_Radius-1_ZoneSizeVariance,pyarrow.lib.DoubleScalar,11.90954831
T1_NC_GLSZM_Bins-16_Radius-1_ZoneSizeNoneUniformityNormalized,pyarrow.lib.DoubleScalar,0.5076035955
T1_NC_GLSZM_Bins-16_Radius-1_ZoneSizeNonUniformity,pyarrow.lib.DoubleScalar,67.5112782
T1_NC_GLSZM_Bins-16_Radius-1_ZoneSizeMean,pyarrow.lib.DoubleScalar,2.30075188
T1_NC_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,pyarrow.lib.DoubleScalar,4.885872285
T1_NC_GLSZM_Bins-16_Radius-1_ZonePercentage,pyarrow.lib.DoubleScalar,0.4346405229
T1_NC_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.0304204917
T1_NC_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,53.59956141
T1_NC_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,pyarrow.lib.DoubleScalar,0.737540892
T1_NC_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.03580393713
T1_NC_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.3129693205
T1_NC_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,1150.744361
T1_NC_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,pyarrow.lib.DoubleScalar,17.20300752
T1_NC_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,73.37593985
T1_NC_GLSZM_Bins-16_Radius-1_GreyLevelVariance,pyarrow.lib.DoubleScalar,9.736333314
T1_NC_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,pyarrow.lib.DoubleScalar,0.09209113008
T1_NC_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,pyarrow.lib.DoubleScalar,12.2481203
